meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1215,9129,6,27,18,20,SOFT,0
1215,9129,6,44,18,20,SOFT,0
1215,9129,6,77,18,20,SOFT,0
1215,9129,6,81,18,20,SOFT,0
1215,9129,6,1,19,21,SOFT,0
1215,9129,6,14,19,21,SOFT,0
1215,9129,6,16,19,21,SOFT,0
1215,9129,6,24,20,22,SOFT,0
1215,9129,6,11,21,23,SOFT,0
1215,9133,1,10,1,1,SOFT,0
1215,9133,1,31,1,2,MEDIUM,3
1215,9133,1,23,1,8,MEDIUM,0
1215,9133,1,18,1,9,SOFT,0
1215,9133,1,22,1,9,SOFT,0
1215,9133,1,77,1,9,MEDIUM,3
1215,9133,1,24,1,10,MEDIUM,3
1215,9133,1,2,1,13,MEDIUM,0
1215,9133,1,20,1,14,MEDIUM,0
1215,9133,1,55,1,15,SOFT,0
1215,9133,1,27,1,16,MEDIUM,3
1215,9133,1,44,1,16,MEDIUM,3
1215,9133,1,4,1,17,MEDIUM,0
1215,9133,1,16,1,17,MEDIUM,3
1215,9133,1,3,1,18,MEDIUM,3
1215,9133,1,81,1,18,MEDIUM,2
1215,9133,1,14,1,20,MEDIUM,3
1215,9133,1,1,1,23,MEDIUM,3
1215,9133,1,11,1,24,HARD,3
1215,9133,1,63,1,28,HARD,0
1215,9133,2,23,9,31,HARD,3
1215,9133,2,18,10,34,HARD,5
1215,9133,2,77,10,40,HARD,5
1215,9133,2,22,10,44,HARD,3
1215,9133,2,24,11,38,HARD,5
1215,9133,2,2,14,34,HARD,3
1215,9133,2,20,15,41,HARD,3
1215,9133,2,55,16,44,HARD,0
1215,9133,2,27,17,38,HARD,3
1215,9133,2,44,17,49,HARD,0
1215,9133,2,16,18,43,HARD,0
1215,9133,2,4,18,44,HARD,0
1215,9133,2,3,19,29,HARD,3
1215,9133,2,81,19,42,HARD,0
1215,9133,2,14,21,43,HARD,4
1215,9133,2,1,24,51,HARD,0
1215,9133,2,11,25,42,MEDIUM,6
1215,9133,2,63,29,46,MEDIUM,0
1215,9133,3,3,30,69,MEDIUM,3
1215,9133,3,23,32,69,HARD,0
1215,9133,3,2,35,67,HARD,0
1215,9133,3,18,35,69,HARD,4
1215,9133,3,24,39,69,HARD,5
1215,9133,3,27,39,69,HARD,5
1215,9133,3,77,41,69,HARD,3
1215,9133,3,20,42,69,HARD,5
1215,9133,3,11,43,70,MEDIUM,3
1215,9133,3,81,43,70,MEDIUM,3
1215,9133,3,14,44,70,HARD,0
1215,9133,3,16,44,70,HARD,4
1215,9133,3,22,45,69,MEDIUM,0
1215,9133,3,4,45,70,MEDIUM,3
1215,9133,3,55,45,70,HARD,3
1215,9133,3,63,47,70,MEDIUM,0
1215,9133,3,44,50,70,MEDIUM,3
1215,9133,3,1,52,70,MEDIUM,3
1216,9135,1,10,1,4,INTERMEDIATE,2
1216,9135,1,24,1,4,INTERMEDIATE,0
1216,9135,1,27,1,4,INTERMEDIATE,1
1216,9135,1,31,1,4,INTERMEDIATE,2
1216,9135,1,44,1,4,INTERMEDIATE,4
1216,9135,1,63,1,4,INTERMEDIATE,1
1216,9135,1,77,1,4,INTERMEDIATE,0
1216,9135,1,81,1,4,INTERMEDIATE,0
1216,9135,1,3,1,5,INTERMEDIATE,0
1216,9135,1,4,1,5,INTERMEDIATE,0
1216,9135,1,14,1,5,INTERMEDIATE,0
1216,9135,1,18,1,5,INTERMEDIATE,0
1216,9135,1,20,1,5,INTERMEDIATE,1
1216,9135,1,22,1,5,INTERMEDIATE,0
1216,9135,1,23,1,5,INTERMEDIATE,0
1216,9135,1,2,1,6,INTERMEDIATE,0
1216,9135,1,16,1,6,INTERMEDIATE,0
1216,9135,1,55,1,6,INTERMEDIATE,0
1216,9135,1,1,1,8,INTERMEDIATE,1
1216,9135,1,11,1,8,INTERMEDIATE,0
1216,9135,2,27,5,5,INTERMEDIATE,0
1216,9135,2,31,5,8,INTERMEDIATE,0
1216,9135,2,10,5,9,INTERMEDIATE,0
1216,9135,2,24,5,9,INTERMEDIATE,0
1216,9135,2,44,5,9,INTERMEDIATE,0
1216,9135,2,63,5,9,INTERMEDIATE,0
1216,9135,2,77,5,9,INTERMEDIATE,0
1216,9135,2,81,5,9,INTERMEDIATE,0
1216,9135,2,3,6,8,INTERMEDIATE,0
1216,9135,2,4,6,8,INTERMEDIATE,0
1216,9135,2,14,6,8,INTERMEDIATE,0
1216,9135,2,18,6,8,INTERMEDIATE,0
1216,9135,2,22,6,8,INTERMEDIATE,0
1216,9135,2,23,6,8,INTERMEDIATE,0
1216,9135,2,20,6,9,INTERMEDIATE,0
1216,9135,2,16,7,9,INTERMEDIATE,0
1216,9135,2,55,7,9,INTERMEDIATE,0
1216,9135,3,4,9,10,INTERMEDIATE,3
1216,9135,2,1,9,11,INTERMEDIATE,0
1216,9135,2,11,9,11,INTERMEDIATE,0
1216,9135,3,14,9,11,INTERMEDIATE,3
1216,9135,3,18,9,11,INTERMEDIATE,0
1216,9135,3,22,9,11,INTERMEDIATE,0
1216,9135,3,31,9,11,INTERMEDIATE,0
1216,9135,3,10,10,12,INTERMEDIATE,0
1216,9135,3,16,10,12,INTERMEDIATE,0
1216,9135,3,63,10,12,INTERMEDIATE,5
1216,9135,3,77,10,12,INTERMEDIATE,0
1216,9135,3,81,10,12,INTERMEDIATE,0
1216,9135,3,20,10,13,INTERMEDIATE,0
1216,9135,3,44,10,13,INTERMEDIATE,5
1216,9135,3,55,10,13,INTERMEDIATE,3
1216,9135,4,4,11,15,SOFT,0
1216,9135,4,18,12,12,INTERMEDIATE,0
1216,9135,4,31,12,13,SOFT,0
1216,9135,4,22,12,15,SOFT,0
1216,9135,3,1,12,16,SOFT,0
1216,9135,3,11,12,16,SOFT,0
1216,9135,4,14,12,16,SOFT,0
1216,9135,5,18,13,16,SOFT,0
1216,9135,4,10,13,17,SOFT,0
1216,9135,4,16,13,17,SOFT,0
1216,9135,4,63,13,17,SOFT,0
1216,9135,4,77,13,17,SOFT,0
1216,9135,4,81,13,17,SOFT,0
1216,9135,4,20,14,17,SOFT,0
1216,9135,4,44,14,17,SOFT,0
1216,9135,4,55,14,17,SOFT,0
1216,9135,5,4,16,18,SOFT,0
1216,9135,4,1,17,19,SOFT,0
1216,9135,4,11,17,19,SOFT,0
1216,9135,5,14,17,19,SOFT,0
1216,9135,6,18,17,19,SOFT,0
1216,9135,5,16,18,20,SOFT,0
1216,9135,5,55,18,20,SOFT,0
1216,9135,5,81,18,20,SOFT,0
1216,9135,5,44,18,21,SOFT,0
1216,9135,5,63,18,21,SOFT,0
1216,9135,6,4,19,21,SOFT,0
1216,9135,5,1,20,22,SOFT,0
1216,9135,5,11,20,22,SOFT,0
1216,9135,6,14,20,22,SOFT,0
1216,9135,7,18,20,22,SOFT,0
1216,9135,6,16,21,23,SOFT,0
1216,9135,6,55,21,23,SOFT,0
1216,9135,6,81,21,23,SOFT,0
1216,9135,6,44,22,24,SOFT,0
1216,9135,6,63,22,24,SOFT,0
1216,9140,1,1,1,1,WET,0
1216,9140,1,2,1,1,WET,0
1216,9140,1,4,1,1,WET,0
1216,9140,1,14,1,1,WET,0
1216,9140,1,16,1,1,WET,0
1216,9140,1,20,1,1,WET,0
1216,9140,1,22,1,1,WET,0
1216,9140,1,24,1,1,WET,0
1216,9140,1,31,1,1,WET,0
1216,9140,1,63,1,1,WET,0
1216,9140,1,11,1,8,WET,3
1216,9140,1,3,1,11,WET,1
1216,9140,1,10,1,11,INTERMEDIATE,5
1216,9140,1,18,1,11,INTERMEDIATE,3
1216,9140,1,23,1,11,INTERMEDIATE,3
1216,9140,1,27,1,11,INTERMEDIATE,0
1216,9140,1,44,1,11,INTERMEDIATE,0
1216,9140,1,55,1,11,INTERMEDIATE,0
1216,9140,1,77,1,11,INTERMEDIATE,3
1216,9140,1,81,1,11,INTERMEDIATE,3
1216,9140,2,14,2,3,INTERMEDIATE,1
1216,9140,2,1,2,11,INTERMEDIATE,0
1216,9140,2,2,2,11,INTERMEDIATE,3
1216,9140,2,4,2,11,INTERMEDIATE,0
1216,9140,2,16,2,11,INTERMEDIATE,3
1216,9140,2,20,2,11,INTERMEDIATE,3
1216,9140,2,22,2,11,INTERMEDIATE,3
1216,9140,2,24,2,11,INTERMEDIATE,4
1216,9140,2,31,2,11,INTERMEDIATE,1
1216,9140,2,63,2,11,INTERMEDIATE,0
1216,9141,1,81,1,1,MEDIUM,0
1216,9141,1,3,1,5,SOFT,0
1216,9141,1,4,1,5,MEDIUM,0
1216,9141,1,20,1,5,SOFT,0
1216,9141,1,31,1,6,SOFT,0
1216,9141,1,77,1,6,SOFT,0
1216,9141,1,23,1,7,SOFT,0
1216,9141,1,24,1,7,SOFT,0
1216,9141,1,55,1,7,SOFT,0
1216,9141,1,2,1,8,SOFT,0
1216,9141,1,22,1,9,MEDIUM,0
1216,9141,1,14,1,10,MEDIUM,0
1216,9141,1,27,1,12,MEDIUM,0
1216,9141,1,44,1,12,SOFT,0
1216,9141,1,11,1,13,SOFT,0
1216,9141,1,16,1,13,SOFT,0
1216,9141,1,1,1,14,SOFT,0
1216,9141,1,18,1,20,MEDIUM,0
1216,9141,1,63,1,22,MEDIUM,0
1216,9141,1,10,1,23,SOFT,0
1216,9141,2,4,6,17,HARD,0
1216,9141,2,3,6,22,MEDIUM,0
1216,9141,2,20,6,25,MEDIUM,0
1216,9141,2,77,7,24,MEDIUM,0
1216,9141,2,31,7,25,MEDIUM,0
1216,9141,2,23,8,23,MEDIUM,0
1216,9141,2,55,8,23,MEDIUM,0
1216,9141,2,24,8,25,MEDIUM,0
1216,9141,2,2,9,24,MEDIUM,0
1216,9141,2,22,10,24,MEDIUM,0
1216,9141,2,14,11,29,MEDIUM,0
1216,9141,2,27,13,24,SOFT,0
1216,9141,2,44,13,27,MEDIUM,0
1216,9141,2,16,14,28,MEDIUM,0
1216,9141,2,11,14,29,MEDIUM,0
1216,9141,2,1,15,30,MEDIUM,0
1216,9141,3,4,18,44,SOFT,0
1216,9141,2,18,21,44,SOFT,0
1216,9141,3,3,23,44,MEDIUM,0
1216,9141,2,63,23,44,SOFT,0
1216,9141,3,23,24,33,MEDIUM,0
1216,9141,2,10,24,44,MEDIUM,0
1216,9141,3,2,25,34,MEDIUM,0
1216,9141,3,22,25,44,SOFT,0
1216,9141,3,27,25,44,SOFT,0
1216,9141,3,77,25,44,MEDIUM,0
1216,9141,3,20,26,44,MEDIUM,0
1216,9141,3,24,26,44,SOFT,0
1216,9141,3,31,26,44,SOFT,0
1216,9141,3,44,28,42,SOFT,0
1216,9141,3,16,29,44,SOFT,0
1216,9141,3,11,30,44,SOFT,0
1216,9141,3,14,30,44,SOFT,0
1216,9141,3,1,31,44,SOFT,0
1216,9141,4,23,34,44,SOFT,0
1216,9141,4,2,35,44,SOFT,0
1216,9141,4,44,43,44,MEDIUM,0
1216,9286,1,20,1,2,INTERMEDIATE,0
1216,9286,1,27,1,2,INTERMEDIATE,1
1216,9286,1,2,1,3,INTERMEDIATE,0
1216,9286,1,18,1,3,INTERMEDIATE,3
1216,9286,1,23,1,3,INTERMEDIATE,0
1216,9286,1,14,1,5,INTERMEDIATE,0
1216,9286,1,1,1,6,INTERMEDIATE,0
1216,9286,1,3,1,6,INTERMEDIATE,0
1216,9286,1,10,1,6,INTERMEDIATE,0
1216,9286,1,11,1,6,INTERMEDIATE,0
1216,9286,1,16,1,6,INTERMEDIATE,2
1216,9286,1,22,1,6,INTERMEDIATE,0
1216,9286,1,31,1,6,INTERMEDIATE,0
1216,9286,1,55,1,6,INTERMEDIATE,3
1216,9286,1,63,1,6,INTERMEDIATE,0
1216,9286,1,77,1,6,INTERMEDIATE,0
1216,9286,1,81,1,6,INTERMEDIATE,3
1216,9286,1,4,1,7,INTERMEDIATE,3
1216,9286,1,24,1,7,INTERMEDIATE,0
1216,9286,1,44,1,7,INTERMEDIATE,0
1216,9286,2,20,3,4,INTERMEDIATE,0
1216,9286,2,27,3,4,INTERMEDIATE,0
1216,9286,2,2,4,6,INTERMEDIATE,0
1216,9286,2,18,4,6,INTERMEDIATE,1
1216,9286,2,23,4,6,INTERMEDIATE,0
1216,9286,3,27,5,6,INTERMEDIATE,0
1216,9286,3,20,5,7,INTERMEDIATE,0
1216,9286,2,14,6,6,INTERMEDIATE,0
1216,9286,3,18,7,7,INTERMEDIATE,1
1216,9286,3,23,7,7,INTERMEDIATE,3
1216,9286,3,2,7,8,INTERMEDIATE,0
1216,9286,2,1,7,9,INTERMEDIATE,0
1216,9286,2,3,7,9,INTERMEDIATE,0
1216,9286,2,11,7,9,INTERMEDIATE,0
1216,9286,2,16,7,9,INTERMEDIATE,0
1216,9286,2,55,7,9,INTERMEDIATE,0
1216,9286,2,63,7,9,INTERMEDIATE,0
1216,9286,2,81,7,9,INTERMEDIATE,0
1216,9286,2,10,7,10,INTERMEDIATE,0
1216,9286,2,31,7,10,INTERMEDIATE,0
1216,9286,4,18,8,9,MEDIUM,0
1216,9286,2,4,8,11,INTERMEDIATE,0
1216,9286,2,44,8,11,INTERMEDIATE,0
1216,9286,4,2,9,9,INTERMEDIATE,3
1216,9286,3,3,10,10,INTERMEDIATE,0
1216,9286,3,63,10,13,SOFT,0
1216,9286,3,1,10,14,SOFT,0
1216,9286,3,11,10,14,SOFT,0
1216,9286,3,16,10,14,SOFT,0
1216,9286,3,55,10,14,SOFT,0
1216,9286,3,81,10,14,SOFT,0
1216,9286,3,10,11,15,SOFT,0
1216,9286,3,31,11,15,SOFT,0
1216,9286,3,4,12,16,SOFT,0
1216,9286,3,44,12,16,SOFT,0
1217,9145,1,20,1,6,INTERMEDIATE,0
1217,9145,1,27,1,6,INTERMEDIATE,0
1217,9145,1,2,1,7,INTERMEDIATE,0
1217,9145,1,18,1,7,INTERMEDIATE,0
1217,9145,1,22,1,7,INTERMEDIATE,0
1217,9145,1,23,1,7,INTERMEDIATE,0
1217,9145,1,24,1,7,INTERMEDIATE,0
1217,9145,1,40,1,7,INTERMEDIATE,0
1217,9145,1,55,1,7,INTERMEDIATE,0
1217,9145,1,77,1,7,INTERMEDIATE,0
1217,9145,1,4,1,8,INTERMEDIATE,0
1217,9145,1,14,1,8,INTERMEDIATE,0
1217,9145,1,16,1,8,INTERMEDIATE,0
1217,9145,1,81,1,8,INTERMEDIATE,0
1217,9145,1,10,1,11,INTERMEDIATE,0
1217,9145,1,1,1,12,INTERMEDIATE,0
1217,9145,1,31,1,12,INTERMEDIATE,0
1217,9145,1,63,1,12,INTERMEDIATE,0
1217,9145,1,11,1,13,INTERMEDIATE,0
1217,9145,1,44,1,13,INTERMEDIATE,0
1217,9145,2,27,7,10,INTERMEDIATE,0
1217,9145,2,20,7,11,INTERMEDIATE,0
1217,9145,2,18,8,12,INTERMEDIATE,0
1217,9145,2,22,8,12,INTERMEDIATE,0
1217,9145,2,23,8,12,INTERMEDIATE,0
1217,9145,2,24,8,12,INTERMEDIATE,0
1217,9145,2,40,8,12,INTERMEDIATE,0
1217,9145,2,55,8,12,INTERMEDIATE,0
1217,9145,2,77,8,12,INTERMEDIATE,0
1217,9145,2,2,8,13,INTERMEDIATE,0
1217,9145,2,14,9,11,INTERMEDIATE,0
1217,9145,2,4,9,12,INTERMEDIATE,0
1217,9145,2,16,9,12,INTERMEDIATE,0
1217,9145,2,81,9,12,INTERMEDIATE,0
1217,9145,3,27,11,17,INTERMEDIATE,0
1217,9145,2,10,12,16,INTERMEDIATE,0
1217,9145,3,14,12,16,INTERMEDIATE,8
1217,9145,3,18,13,17,INTERMEDIATE,0
1217,9145,3,22,13,17,INTERMEDIATE,0
1217,9145,3,23,13,17,INTERMEDIATE,0
1217,9145,3,16,13,18,INTERMEDIATE,4
1217,9145,2,63,13,18,INTERMEDIATE,0
1217,9145,3,81,13,18,INTERMEDIATE,0
1217,9145,3,55,13,19,INTERMEDIATE,5
1217,9145,2,1,13,20,INTERMEDIATE,0
1217,9145,3,4,13,23,INTERMEDIATE,0
1217,9145,2,11,14,18,INTERMEDIATE,0
1217,9145,3,2,14,19,INTERMEDIATE,0
1217,9145,2,44,14,19,INTERMEDIATE,0
1217,9145,3,10,17,21,INTERMEDIATE,0
1217,9145,4,14,17,21,INTERMEDIATE,0
1217,9145,4,27,18,20,INTERMEDIATE,0
1217,9145,4,18,18,22,INTERMEDIATE,0
1217,9145,4,22,18,22,INTERMEDIATE,0
1217,9145,4,23,18,22,INTERMEDIATE,0
1217,9145,4,16,19,22,INTERMEDIATE,0
1217,9145,4,81,19,22,INTERMEDIATE,0
1217,9145,3,63,19,23,INTERMEDIATE,0
1217,9145,3,11,19,24,INTERMEDIATE,0
1217,9145,3,44,20,23,INTERMEDIATE,0
1217,9145,4,55,20,23,INTERMEDIATE,0
1217,9145,4,2,20,24,INTERMEDIATE,0
1217,9145,3,1,21,23,INTERMEDIATE,0
1217,9145,5,14,22,23,SOFT,0
1217,9145,5,16,23,23,INTERMEDIATE,10
1217,9145,5,81,23,23,INTERMEDIATE,4
1217,9145,5,23,23,25,SOFT,0
1217,9145,4,1,24,24,INTERMEDIATE,3
1217,9145,4,4,24,24,SOFT,0
1217,9145,6,16,24,24,SOFT,0
1217,9145,6,81,24,25,SOFT,0
1217,9145,6,14,24,26,SOFT,0
1217,9145,5,55,24,26,SOFT,0
1217,9145,4,63,24,26,SOFT,0
1217,9145,5,1,25,25,SOFT,0
1217,9145,4,11,25,25,INTERMEDIATE,5
1217,9145,5,2,25,27,SOFT,0
1217,9145,5,4,25,27,SOFT,0
1217,9145,7,16,25,27,SOFT,0
1217,9145,5,11,26,26,SOFT,0
1217,9145,6,23,26,27,SOFT,0
1217,9145,6,1,26,28,SOFT,0
1217,9145,7,81,26,28,SOFT,0
1217,9145,6,11,27,29,SOFT,0
1217,9145,6,55,27,29,SOFT,0
1217,9145,5,63,27,29,SOFT,3
1217,9145,7,14,27,30,SOFT,0
1217,9145,7,23,28,28,SOFT,0
1217,9145,6,4,28,30,SOFT,0
1217,9145,7,1,29,31,SOFT,0
1217,9145,8,81,29,31,SOFT,0
1217,9145,8,23,29,32,SOFT,0
1217,9145,7,55,30,32,SOFT,0
1217,9145,6,63,30,32,SOFT,0
1217,9145,7,11,30,33,SOFT,0
1217,9149,1,10,1,1,INTERMEDIATE,0
1217,9149,1,11,1,1,SOFT,0
1217,9149,1,16,1,1,SOFT,0
1217,9149,1,20,1,1,SOFT,0
1217,9149,1,22,1,1,SOFT,0
1217,9149,1,24,1,1,SOFT,0
1217,9149,1,40,1,1,SOFT,0
1217,9149,1,1,1,2,SOFT,0
1217,9149,1,14,1,2,SOFT,0
1217,9149,1,31,1,2,SOFT,0
1217,9149,1,55,1,2,SOFT,0
1217,9149,1,4,1,3,SOFT,0
1217,9149,1,44,1,3,MEDIUM,0
1217,9149,1,18,1,4,SOFT,0
1217,9149,1,63,1,4,SOFT,0
1217,9149,1,2,1,15,SOFT,0
1217,9149,1,81,1,15,SOFT,0
1217,9149,1,27,1,16,SOFT,0
1217,9149,1,77,1,16,SOFT,0
1217,9149,1,23,1,44,SOFT,0
1217,9149,2,20,2,9,INTERMEDIATE,0
1217,9149,2,22,2,10,INTERMEDIATE,5
1217,9149,2,24,2,10,INTERMEDIATE,0
1217,9149,2,40,2,10,INTERMEDIATE,5
1217,9149,2,10,2,11,SOFT,0
1217,9149,2,16,2,11,INTERMEDIATE,8
1217,9149,2,11,2,12,INTERMEDIATE,0
1217,9149,2,14,3,10,INTERMEDIATE,0
1217,9149,2,31,3,10,INTERMEDIATE,0
1217,9149,2,55,3,10,INTERMEDIATE,7
1217,9149,2,1,3,11,INTERMEDIATE,0
1217,9149,2,44,4,9,INTERMEDIATE,0
1217,9149,2,4,4,10,INTERMEDIATE,0
1217,9149,2,18,5,9,INTERMEDIATE,0
1217,9149,2,63,5,10,INTERMEDIATE,0
1217,9149,3,18,10,16,SOFT,0
1217,9149,3,20,10,35,SOFT,0
1217,9149,3,44,10,45,SOFT,0
1217,9149,3,63,11,16,SOFT,0
1217,9149,3,40,11,17,SOFT,0
1217,9149,3,24,11,37,MEDIUM,0
1217,9149,3,55,11,41,SOFT,0
1217,9149,3,4,11,42,SOFT,0
1217,9149,3,31,11,43,SOFT,0
1217,9149,3,14,11,48,SOFT,0
1217,9149,3,22,11,60,SOFT,0
1217,9149,3,16,12,41,SOFT,0
1217,9149,3,10,12,46,SOFT,0
1217,9149,3,1,12,49,SOFT,0
1217,9149,3,11,13,45,SOFT,0
1217,9149,2,81,16,46,SOFT,0
1217,9149,4,18,17,34,MEDIUM,0
1217,9149,2,77,17,47,MEDIUM,0
1217,9149,2,27,17,48,MEDIUM,0
1217,9149,4,63,17,60,HARD,0
1217,9149,4,40,18,46,MEDIUM,0
1217,9149,5,18,35,60,SOFT,0
1217,9149,4,20,36,60,MEDIUM,0
1217,9149,4,24,38,60,SOFT,0
1217,9149,4,55,42,60,SOFT,2
1217,9149,4,4,43,60,SOFT,3
1217,9149,4,31,44,61,SOFT,0
1217,9149,2,23,45,61,MEDIUM,0
1217,9149,4,11,46,60,SOFT,1
1217,9149,4,44,46,60,SOFT,3
1217,9149,5,40,47,59,SOFT,0
1217,9149,4,10,47,60,SOFT,0
1217,9149,3,81,47,60,MEDIUM,0
1217,9149,3,77,48,59,SOFT,0
1217,9149,3,27,49,60,SOFT,0
1217,9149,4,14,49,61,SOFT,2
1217,9149,4,1,50,61,SOFT,1
1217,9149,6,40,60,63,INTERMEDIATE,7
1217,9149,4,77,60,63,INTERMEDIATE,0
1217,9149,5,4,61,63,INTERMEDIATE,4
1217,9149,5,11,61,63,INTERMEDIATE,6
1217,9149,6,18,61,63,INTERMEDIATE,5
1217,9149,5,20,61,63,INTERMEDIATE,0
1217,9149,4,22,61,63,INTERMEDIATE,5
1217,9149,5,24,61,63,INTERMEDIATE,0
1217,9149,4,27,61,63,INTERMEDIATE,3
1217,9149,5,63,61,63,INTERMEDIATE,12
1217,9149,4,81,61,63,INTERMEDIATE,5
1217,9149,5,10,61,64,INTERMEDIATE,0
1217,9149,5,44,61,64,INTERMEDIATE,6
1217,9149,5,55,61,64,INTERMEDIATE,15
1217,9149,5,1,62,63,INTERMEDIATE,12
1217,9149,3,23,62,63,INTERMEDIATE,5
1217,9149,5,31,62,63,WET,0
1217,9149,5,14,62,64,INTERMEDIATE,3
1217,9149,6,1,64,64,WET,0
1217,9149,6,4,64,64,INTERMEDIATE,11
1217,9149,6,11,64,64,INTERMEDIATE,6
1217,9149,7,18,64,64,INTERMEDIATE,5
1217,9149,6,20,64,64,INTERMEDIATE,3
1217,9149,5,22,64,64,INTERMEDIATE,5
1217,9149,4,23,64,64,INTERMEDIATE,5
1217,9149,5,27,64,64,INTERMEDIATE,4
1217,9149,6,31,64,64,INTERMEDIATE,0
1217,9149,7,40,64,64,INTERMEDIATE,0
1217,9149,6,63,64,64,INTERMEDIATE,5
1217,9149,5,77,64,64,INTERMEDIATE,0
1217,9149,5,81,64,64,INTERMEDIATE,4
1217,9149,7,63,65,67,INTERMEDIATE,0
1217,9149,7,1,65,72,INTERMEDIATE,4
1217,9149,7,4,65,72,INTERMEDIATE,12
1217,9149,6,10,65,72,INTERMEDIATE,4
1217,9149,7,11,65,72,INTERMEDIATE,7
1217,9149,6,14,65,72,INTERMEDIATE,6
1217,9149,8,18,65,72,INTERMEDIATE,0
1217,9149,7,20,65,72,INTERMEDIATE,4
1217,9149,6,22,65,72,INTERMEDIATE,6
1217,9149,5,23,65,72,INTERMEDIATE,6
1217,9149,6,27,65,72,INTERMEDIATE,5
1217,9149,7,31,65,72,INTERMEDIATE,1
1217,9149,8,40,65,72,INTERMEDIATE,8
1217,9149,6,44,65,72,INTERMEDIATE,6
1217,9149,6,55,65,72,INTERMEDIATE,4
1217,9149,6,77,65,72,INTERMEDIATE,0
1217,9149,6,81,65,72,INTERMEDIATE,5
1217,9149,8,63,68,72,INTERMEDIATE,15
1218,9153,1,1,1,3,HARD,0
1218,9153,1,22,1,3,HARD,8
1218,9153,1,40,1,3,HARD,8
1218,9153,1,44,1,3,HARD,0
1218,9153,1,55,1,3,HARD,0
1218,9153,1,63,1,3,HARD,0
1218,9153,1,10,1,4,HARD,0
1218,9153,1,18,1,4,HARD,0
1218,9153,1,20,1,4,HARD,0
1218,9153,1,4,1,5,HARD,0
1218,9153,1,14,1,5,HARD,0
1218,9153,1,24,1,5,HARD,0
1218,9153,1,27,1,5,HARD,0
1218,9153,1,31,1,5,HARD,0
1218,9153,1,77,1,5,HARD,0
1218,9153,1,81,1,5,HARD,0
1218,9153,1,2,1,6,HARD,0
1218,9153,1,11,1,6,HARD,0
1218,9153,1,16,1,6,HARD,0
1218,9153,1,23,1,6,HARD,0
1218,9153,2,1,4,6,HARD,3
1218,9153,2,22,4,6,HARD,0
1218,9153,2,40,4,6,HARD,0
1218,9153,2,44,4,6,HARD,0
1218,9153,2,55,4,6,HARD,3
1218,9153,2,63,4,6,HARD,0
1218,9153,2,10,5,7,HARD,0
1218,9153,2,20,5,8,HARD,0
1218,9153,2,18,5,9,HARD,0
1218,9153,2,14,6,8,HARD,0
1218,9153,2,24,6,8,HARD,0
1218,9153,2,31,6,8,HARD,0
1218,9153,2,77,6,8,HARD,0
1218,9153,2,4,6,9,HARD,0
1218,9153,2,27,6,10,HARD,0
1218,9153,2,81,6,10,HARD,0
1218,9153,3,1,7,9,HARD,6
1218,9153,2,2,7,9,HARD,0
1218,9153,2,11,7,9,HARD,6
1218,9153,2,16,7,9,HARD,6
1218,9153,3,22,7,9,HARD,0
1218,9153,2,23,7,9,HARD,0
1218,9153,3,40,7,9,HARD,0
1218,9153,3,44,7,9,HARD,3
1218,9153,3,55,7,9,HARD,6
1218,9153,3,63,7,9,HARD,3
1218,9153,3,14,9,11,MEDIUM,0
1218,9153,3,77,9,11,MEDIUM,0
1218,9153,4,1,10,12,MEDIUM,0
1218,9153,3,2,10,12,MEDIUM,0
1218,9153,3,11,10,12,MEDIUM,0
1218,9153,3,16,10,12,MEDIUM,0
1218,9153,4,22,10,12,MEDIUM,0
1218,9153,3,23,10,12,MEDIUM,0
1218,9153,4,40,10,12,MEDIUM,0
1218,9153,4,44,10,12,MEDIUM,0
1218,9153,4,55,10,12,MEDIUM,0
1218,9153,4,63,10,12,MEDIUM,0
1218,9153,3,4,10,14,MEDIUM,0
1218,9153,3,27,11,13,MEDIUM,0
1218,9153,3,81,11,15,MEDIUM,0
1218,9153,4,14,12,13,MEDIUM,0
1218,9153,4,77,12,14,MEDIUM,0
1218,9153,5,55,13,14,MEDIUM,0
1218,9153,5,1,13,15,MEDIUM,0
1218,9153,4,2,13,15,MEDIUM,0
1218,9153,4,11,13,15,MEDIUM,0
1218,9153,4,16,13,15,MEDIUM,0
1218,9153,5,22,13,15,MEDIUM,0
1218,9153,4,23,13,15,MEDIUM,0
1218,9153,5,40,13,15,MEDIUM,0
1218,9153,5,44,13,15,MEDIUM,0
1218,9153,5,63,13,15,MEDIUM,0
1218,9153,5,14,14,16,SOFT,0
1218,9153,4,27,14,16,MEDIUM,0
1218,9153,4,4,15,17,MEDIUM,0
1218,9153,6,55,15,17,SOFT,0
1218,9153,6,1,16,18,SOFT,0
1218,9153,5,11,16,18,SOFT,0
1218,9153,5,16,16,18,SOFT,0
1218,9153,5,23,16,18,SOFT,0
1218,9153,6,44,16,18,SOFT,0
1218,9153,6,63,16,18,SOFT,0
1218,9153,4,81,16,18,MEDIUM,0
1218,9153,6,14,17,19,SOFT,0
1218,9153,5,4,18,20,SOFT,0
1218,9153,7,55,18,20,SOFT,0
1218,9153,7,1,19,21,SOFT,0
1218,9153,6,11,19,21,SOFT,0
1218,9153,6,16,19,21,SOFT,0
1218,9153,6,23,19,21,SOFT,0
